ShiftId,EmployeeId,SiteId,ShiftType,ShiftStartedAt,ShiftEndedAt,ShiftDurationHours,ExpectedProductiveHours,ActualProductiveHours
SHF-012715,EMP-0451,SIT-0003,Attended,2025-09-03 22:00:00,2025-09-04 01:00:00,3.0,2.4000000000000004,2.37
SHF-013580,EMP-0398,SIT-0006,Attended,2025-08-08 15:00:00,2025-08-08 22:00:00,7.0,6.3,5.04
SHF-002646,EMP-0025,SIT-0002,Unplanned,2025-12-10 11:00:00,2025-12-10 14:00:00,3.0,2.58,2.04
SHF-000050,EMP-0091,SIT-0003,Unplanned,2025-11-29 13:00:00,2025-11-29 18:00:00,5.0,3.5,4.1
SHF-019484,EMP-0275,SIT-0002,Attended,2025-05-02 10:00:00,2025-05-02 15:00:00,5.0,4.1,4.3
SHF-006302,EMP-0261,SIT-0007,Attended,2025-10-07 18:00:00,2025-10-08 01:00:00,7.0,6.37,4.48
SHF-010958,EMP-0264,SIT-0002,Attended,2025-07-23 01:00:00,2025-07-23 06:00:00,5.0,3.1,3.0
SHF-005246,EMP-0391,SIT-0008,Missed,2025-08-10 16:00:00,2025-08-10 22:00:00,6.0,5.46,4.5600000000000005
SHF-007846,EMP-0483,SIT-0006,Attended,2025-02-27 07:00:00,2025-02-27 11:00:00,4.0,3.76,2.84
SHF-007311,EMP-0224,SIT-0003,Attended,2025-05-23 01:00:00,2025-05-23 04:00:00,3.0,1.7999999999999998,2.0100000000000002
SHF-014685,EMP-0378,SIT-0008,Unplanned,2025-03-11 17:00:00,2025-03-12 00:00:00,7.0,4.97,7.0
SHF-012408,EMP-0202,SIT-0002,Attended,2025-11-08 21:00:00,2025-11-09 02:00:00,5.0,3.5999999999999996,3.35
SHF-018618,EMP-0098,SIT-0006,Attended,2025-08-07 00:00:00,2025-08-07 08:00:00,8.0,5.2,5.92
SHF-019786,EMP-0425,SIT-0007,Attended,2025-04-06 22:00:00,2025-04-07 02:00:00,4.0,2.96,3.28
SHF-001034,EMP-0107,SIT-0001,Attended,2025-04-07 09:00:00,2025-04-07 15:00:00,6.0,5.4,3.96
SHF-013182,EMP-0270,SIT-0001,Missed,2025-05-25 10:00:00,2025-05-25 17:00:00,7.0,6.23,5.390000000000001
SHF-018595,EMP-0097,SIT-0010,Attended,2025-05-12 15:00:00,2025-05-12 23:00:00,8.0,5.28,7.68
SHF-013705,EMP-0357,SIT-0009,Attended,2025-12-12 15:00:00,2025-12-12 19:00:00,4.0,3.52,2.4
SHF-001533,EMP-0375,SIT-0006,Unplanned,2025-04-03 19:00:00,2025-04-03 23:00:00,4.0,3.48,3.56
SHF-005429,EMP-0034,SIT-0007,Unplanned,2025-06-11 04:00:00,2025-06-11 09:00:00,5.0,3.5,4.45
SHF-014594,EMP-0475,SIT-0010,Attended,2025-10-02 22:00:00,2025-10-03 06:00:00,8.0,5.44,6.24
SHF-002094,EMP-0324,SIT-0007,Attended,2025-05-12 23:00:00,2025-05-13 05:00:00,6.0,5.5200000000000005,5.64
SHF-008495,EMP-0350,SIT-0010,Attended,2025-03-27 22:00:00,2025-03-28 06:00:00,8.0,5.04,5.04
SHF-005168,EMP-0451,SIT-0002,Attended,2025-12-27 16:00:00,2025-12-27 21:00:00,5.0,4.4,4.45
SHF-014627,EMP-0465,SIT-0002,Attended,2025-03-17 23:00:00,2025-03-18 06:00:00,7.0,4.97,5.53
SHF-017288,EMP-0154,SIT-0001,Unplanned,2025-12-16 02:00:00,2025-12-16 10:00:00,8.0,5.68,6.8
SHF-015967,EMP-0090,SIT-0010,Attended,2025-03-05 11:00:00,2025-03-05 19:00:00,8.0,6.48,7.76
SHF-018397,EMP-0070,SIT-0009,Attended,2025-01-24 10:00:00,2025-01-24 13:00:00,3.0,2.52,2.16
SHF-000003,EMP-0287,SIT-0005,Attended,2025-02-27 00:00:00,2025-02-27 05:00:00,5.0,4.2,3.8
SHF-001276,EMP-0109,SIT-0008,Attended,2025-08-11 22:00:00,2025-08-12 06:00:00,8.0,5.92,7.92
SHF-016207,EMP-0296,SIT-0009,Missed,2025-09-05 22:00:00,2025-09-06 02:00:00,4.0,2.64,2.56
SHF-010681,EMP-0105,SIT-0006,Attended,2025-07-16 16:00:00,2025-07-16 21:00:00,5.0,4.35,4.35
SHF-010226,EMP-0265,SIT-0004,Attended,2025-09-29 05:00:00,2025-09-29 09:00:00,4.0,3.32,2.4
SHF-015300,EMP-0079,SIT-0003,Unplanned,2025-08-08 15:00:00,2025-08-08 19:00:00,4.0,3.08,2.76
SHF-001634,EMP-0494,SIT-0007,Attended,2025-09-11 06:00:00,2025-09-11 13:00:00,7.0,6.510000000000001,5.390000000000001
SHF-013604,EMP-0426,SIT-0008,Attended,2025-05-13 04:00:00,2025-05-13 07:00:00,3.0,2.82,2.4899999999999998
SHF-006161,EMP-0183,SIT-0008,Attended,2025-12-18 12:00:00,2025-12-18 20:00:00,8.0,7.52,7.12
SHF-017976,EMP-0483,SIT-0002,Attended,2025-11-02 17:00:00,2025-11-02 20:00:00,3.0,2.52,3.0
SHF-002736,EMP-0240,SIT-0002,Attended,2025-03-24 00:00:00,2025-03-24 03:00:00,3.0,2.04,2.9699999999999998
SHF-004277,EMP-0189,SIT-0005,Attended,2025-10-20 01:00:00,2025-10-20 08:00:00,7.0,5.32,6.02
SHF-000483,EMP-0082,SIT-0009,Missed,2025-12-14 01:00:00,2025-12-14 09:00:00,8.0,5.36,7.84
SHF-013167,EMP-0194,SIT-0005,Attended,2025-01-14 22:00:00,2025-01-15 02:00:00,4.0,3.72,3.2
SHF-013681,EMP-0265,SIT-0001,Attended,2025-06-04 05:00:00,2025-06-04 09:00:00,4.0,3.36,2.96
SHF-010361,EMP-0480,SIT-0004,Attended,2025-06-28 01:00:00,2025-06-28 08:00:00,7.0,5.390000000000001,5.88
SHF-000112,EMP-0279,SIT-0006,Missed,2025-11-07 13:00:00,2025-11-07 17:00:00,4.0,2.76,2.92
SHF-006997,EMP-0352,SIT-0002,Attended,2025-05-21 16:00:00,2025-05-21 23:00:00,7.0,5.04,4.760000000000001
SHF-000469,EMP-0303,SIT-0006,Attended,2025-11-04 15:00:00,2025-11-04 18:00:00,3.0,2.8499999999999996,2.73
SHF-000078,EMP-0197,SIT-0004,Attended,2025-12-31 08:00:00,2025-12-31 14:00:00,6.0,5.04,4.9799999999999995
SHF-017313,EMP-0433,SIT-0008,Attended,2025-08-04 03:00:00,2025-08-04 09:00:00,6.0,3.9000000000000004,3.66
SHF-003205,EMP-0152,SIT-0006,Attended,2025-03-30 11:00:00,2025-03-30 17:00:00,6.0,5.16,5.34
SHF-006241,EMP-0498,SIT-0004,Attended,2025-03-23 15:00:00,2025-03-23 21:00:00,6.0,4.5600000000000005,5.58
SHF-003897,EMP-0383,SIT-0005,Attended,2025-10-17 07:00:00,2025-10-17 10:00:00,3.0,2.7600000000000002,2.82
SHF-006505,EMP-0099,SIT-0007,Attended,2025-03-15 12:00:00,2025-03-15 18:00:00,6.0,5.4,5.34
SHF-009910,EMP-0159,SIT-0006,Attended,2025-12-29 00:00:00,2025-12-29 04:00:00,4.0,2.88,3.96
SHF-009175,EMP-0413,SIT-0010,Attended,2025-01-27 00:00:00,2025-01-27 04:00:00,4.0,3.32,3.36
SHF-005972,EMP-0244,SIT-0001,Attended,2025-04-09 08:00:00,2025-04-09 16:00:00,8.0,6.08,7.6
SHF-003283,EMP-0276,SIT-0003,Attended,2025-05-15 05:00:00,2025-05-15 12:00:00,7.0,6.6499999999999995,6.79
SHF-015585,EMP-0158,SIT-0004,Attended,2025-10-08 18:00:00,2025-10-08 21:00:00,3.0,2.31,2.88
SHF-012999,EMP-0102,SIT-0009,Attended,2025-02-16 07:00:00,2025-02-16 13:00:00,6.0,4.800000000000001,5.22
SHF-002666,EMP-0466,SIT-0007,Attended,2025-04-23 18:00:00,2025-04-23 22:00:00,4.0,2.44,2.8
SHF-000716,EMP-0496,SIT-0010,Unplanned,2025-08-18 16:00:00,2025-08-18 20:00:00,4.0,3.28,3.32
SHF-009002,EMP-0145,SIT-0010,Attended,2025-03-08 18:00:00,2025-03-09 02:00:00,8.0,5.04,5.92
SHF-014844,EMP-0324,SIT-0008,Attended,2025-08-07 05:00:00,2025-08-07 13:00:00,8.0,7.6,7.92
SHF-003794,EMP-0406,SIT-0004,Missed,2025-02-25 01:00:00,2025-02-25 06:00:00,5.0,4.0,4.65
SHF-008405,EMP-0202,SIT-0001,Attended,2025-01-01 09:00:00,2025-01-01 17:00:00,8.0,5.92,6.0
SHF-004372,EMP-0267,SIT-0006,Attended,2025-04-22 11:00:00,2025-04-22 16:00:00,5.0,3.4000000000000004,4.5
SHF-017068,EMP-0119,SIT-0004,Attended,2025-10-24 10:00:00,2025-10-24 17:00:00,7.0,6.6499999999999995,6.02
SHF-011373,EMP-0219,SIT-0001,Missed,2025-01-27 22:00:00,2025-01-28 05:00:00,7.0,4.62,5.88
SHF-003772,EMP-0445,SIT-0009,Attended,2025-03-20 16:00:00,2025-03-21 00:00:00,8.0,6.56,6.16
SHF-005061,EMP-0117,SIT-0003,Attended,2025-06-24 15:00:00,2025-06-24 19:00:00,4.0,2.76,2.96
SHF-009123,EMP-0320,SIT-0007,Attended,2025-08-28 09:00:00,2025-08-28 17:00:00,8.0,5.84,5.76
SHF-000609,EMP-0299,SIT-0009,Attended,2025-05-17 08:00:00,2025-05-17 14:00:00,6.0,4.5600000000000005,5.58
SHF-001387,EMP-0426,SIT-0006,Attended,2025-02-07 20:00:00,2025-02-08 01:00:00,5.0,4.75,5.0
SHF-001333,EMP-0390,SIT-0007,Attended,2025-08-05 20:00:00,2025-08-06 03:00:00,7.0,5.46,6.09
SHF-006742,EMP-0435,SIT-0007,Attended,2025-02-16 17:00:00,2025-02-16 20:00:00,3.0,1.92,2.58
SHF-008509,EMP-0262,SIT-0003,Attended,2025-12-31 12:00:00,2025-12-31 15:00:00,3.0,2.79,3.0
SHF-018297,EMP-0455,SIT-0006,Attended,2025-10-23 08:00:00,2025-10-23 14:00:00,6.0,4.5600000000000005,4.68
SHF-010313,EMP-0125,SIT-0009,Attended,2025-02-06 13:00:00,2025-02-06 20:00:00,7.0,5.46,6.58
SHF-012023,EMP-0354,SIT-0003,Attended,2025-10-13 01:00:00,2025-10-13 06:00:00,5.0,3.65,3.3000000000000003
SHF-019771,EMP-0312,SIT-0003,Attended,2025-10-01 03:00:00,2025-10-01 06:00:00,3.0,2.0999999999999996,2.67
SHF-001377,EMP-0228,SIT-0001,Attended,2025-01-24 23:00:00,2025-01-25 05:00:00,6.0,5.22,3.96
SHF-016204,EMP-0437,SIT-0009,Attended,2025-01-26 17:00:00,2025-01-26 20:00:00,3.0,1.98,2.82
SHF-015030,EMP-0414,SIT-0010,Attended,2025-09-20 19:00:00,2025-09-21 00:00:00,5.0,4.75,3.9000000000000004
SHF-014269,EMP-0118,SIT-0003,Attended,2025-12-11 03:00:00,2025-12-11 08:00:00,5.0,4.4,4.25
SHF-012205,EMP-0161,SIT-0008,Attended,2025-03-13 21:00:00,2025-03-14 00:00:00,3.0,2.55,2.79
SHF-017627,EMP-0141,SIT-0005,Attended,2025-03-07 09:00:00,2025-03-07 15:00:00,6.0,3.96,4.14
SHF-005843,EMP-0209,SIT-0001,Attended,2025-02-13 12:00:00,2025-02-13 18:00:00,6.0,5.16,4.5600000000000005
SHF-006811,EMP-0034,SIT-0001,Missed,2025-11-24 15:00:00,2025-11-24 23:00:00,8.0,6.24,6.08
SHF-012307,EMP-0347,SIT-0007,Attended,2025-07-27 01:00:00,2025-07-27 06:00:00,5.0,3.5,3.95
SHF-019239,EMP-0275,SIT-0002,Attended,2025-06-11 12:00:00,2025-06-11 16:00:00,4.0,2.48,3.0
SHF-009537,EMP-0493,SIT-0004,Attended,2025-11-13 09:00:00,2025-11-13 16:00:00,7.0,4.27,4.34
SHF-000292,EMP-0343,SIT-0003,Attended,2025-09-09 13:00:00,2025-09-09 18:00:00,5.0,3.0,3.3000000000000003
SHF-004537,EMP-0231,SIT-0003,Attended,2025-02-20 12:00:00,2025-02-20 20:00:00,8.0,6.88,6.24
SHF-004949,EMP-0062,SIT-0005,Attended,2025-09-21 19:00:00,2025-09-22 00:00:00,5.0,4.2,4.050000000000001
SHF-008893,EMP-0027,SIT-0006,Attended,2025-03-18 04:00:00,2025-03-18 08:00:00,4.0,3.64,2.72
SHF-010926,EMP-0233,SIT-0002,Attended,2025-09-24 16:00:00,2025-09-24 22:00:00,6.0,5.04,4.92
SHF-011060,EMP-0087,SIT-0007,Attended,2025-04-15 07:00:00,2025-04-15 13:00:00,6.0,3.5999999999999996,3.7800000000000002
SHF-012033,EMP-0275,SIT-0001,Missed,2025-01-11 10:00:00,2025-01-11 13:00:00,3.0,2.43,2.16
SHF-003071,EMP-0275,SIT-0003,Attended,2025-03-01 23:00:00,2025-03-02 07:00:00,8.0,7.2,7.76
SHF-011084,EMP-0316,SIT-0003,Missed,2025-02-06 19:00:00,2025-02-07 02:00:00,7.0,5.6000000000000005,6.6499999999999995
SHF-001169,EMP-0167,SIT-0002,Attended,2025-11-06 13:00:00,2025-11-06 21:00:00,8.0,7.52,6.64
SHF-001351,EMP-0308,SIT-0005,Missed,2025-01-17 02:00:00,2025-01-17 07:00:00,5.0,4.1,3.55
SHF-008835,EMP-0266,SIT-0007,Attended,2025-03-26 11:00:00,2025-03-26 17:00:00,6.0,4.68,5.28
SHF-005370,EMP-0082,SIT-0006,Attended,2025-10-21 18:00:00,2025-10-22 01:00:00,7.0,4.83,5.53
SHF-004897,EMP-0475,SIT-0009,Attended,2025-03-29 21:00:00,2025-03-30 02:00:00,5.0,4.1,3.5
SHF-019119,EMP-0324,SIT-0007,Missed,2025-07-11 23:00:00,2025-07-12 05:00:00,6.0,4.08,4.86
SHF-009488,EMP-0247,SIT-0007,Attended,2025-03-01 18:00:00,2025-03-01 22:00:00,4.0,2.76,2.88
SHF-011827,EMP-0457,SIT-0001,Attended,2025-09-14 05:00:00,2025-09-14 12:00:00,7.0,4.62,4.48
SHF-012937,EMP-0195,SIT-0001,Attended,2025-02-25 18:00:00,2025-02-26 01:00:00,7.0,5.88,4.41
SHF-017973,EMP-0054,SIT-0006,Attended,2025-03-30 04:00:00,2025-03-30 08:00:00,4.0,3.4,2.88
SHF-004249,EMP-0474,SIT-0007,Unplanned,2025-01-31 15:00:00,2025-01-31 21:00:00,6.0,4.74,3.66
SHF-009615,EMP-0377,SIT-0008,Attended,2025-10-11 14:00:00,2025-10-11 20:00:00,6.0,4.86,4.14
SHF-003765,EMP-0151,SIT-0006,Attended,2025-06-11 03:00:00,2025-06-11 08:00:00,5.0,3.0,3.85
SHF-015666,EMP-0073,SIT-0009,Attended,2025-12-31 17:00:00,2025-12-31 22:00:00,5.0,3.4499999999999997,4.85
SHF-007855,EMP-0016,SIT-0006,Attended,2025-10-16 09:00:00,2025-10-16 15:00:00,6.0,4.92,4.5600000000000005
SHF-001582,EMP-0019,SIT-0004,Unplanned,2025-03-17 06:00:00,2025-03-17 12:00:00,6.0,4.14,4.38
SHF-010089,EMP-0209,SIT-0002,Attended,2025-10-15 03:00:00,2025-10-15 11:00:00,8.0,5.04,6.64
SHF-005885,EMP-0451,SIT-0003,Unplanned,2025-12-22 08:00:00,2025-12-22 13:00:00,5.0,3.65,3.15
SHF-017140,EMP-0296,SIT-0002,Attended,2025-04-12 22:00:00,2025-04-13 06:00:00,8.0,5.68,6.24
SHF-002323,EMP-0211,SIT-0007,Missed,2025-07-21 09:00:00,2025-07-21 15:00:00,6.0,3.66,5.34
SHF-009918,EMP-0263,SIT-0005,Attended,2025-01-28 06:00:00,2025-01-28 10:00:00,4.0,2.44,3.12
SHF-013212,EMP-0243,SIT-0002,Missed,2025-07-26 23:00:00,2025-07-27 04:00:00,5.0,4.6000000000000005,4.25
SHF-010765,EMP-0278,SIT-0002,Attended,2025-11-25 13:00:00,2025-11-25 16:00:00,3.0,2.73,2.0999999999999996
SHF-009806,EMP-0215,SIT-0007,Missed,2025-06-03 10:00:00,2025-06-03 17:00:00,7.0,4.2,5.18
SHF-013590,EMP-0399,SIT-0002,Attended,2025-07-10 22:00:00,2025-07-11 02:00:00,4.0,3.2,3.88
SHF-003561,EMP-0202,SIT-0003,Missed,2025-02-19 14:00:00,2025-02-19 18:00:00,4.0,3.72,3.84
SHF-003258,EMP-0181,SIT-0002,Attended,2025-06-21 21:00:00,2025-06-22 00:00:00,3.0,2.25,2.0999999999999996
SHF-018378,EMP-0058,SIT-0001,Attended,2025-01-04 05:00:00,2025-01-04 13:00:00,8.0,7.44,6.4
SHF-015768,EMP-0317,SIT-0001,Missed,2025-09-08 20:00:00,2025-09-09 02:00:00,6.0,3.9000000000000004,4.74
SHF-015533,EMP-0357,SIT-0006,Unplanned,2025-11-25 22:00:00,2025-11-26 05:00:00,7.0,4.69,6.23
SHF-011046,EMP-0396,SIT-0003,Attended,2025-11-10 19:00:00,2025-11-11 03:00:00,8.0,7.36,7.68
SHF-011261,EMP-0003,SIT-0003,Attended,2025-10-18 00:00:00,2025-10-18 08:00:00,8.0,6.48,6.56
SHF-004074,EMP-0130,SIT-0001,Attended,2025-09-23 20:00:00,2025-09-23 23:00:00,3.0,2.82,1.7999999999999998
SHF-015699,EMP-0073,SIT-0010,Attended,2025-02-24 06:00:00,2025-02-24 10:00:00,4.0,3.44,3.12
SHF-003802,EMP-0429,SIT-0001,Missed,2025-07-28 13:00:00,2025-07-28 21:00:00,8.0,6.0,4.96
SHF-016310,EMP-0046,SIT-0005,Missed,2025-02-27 02:00:00,2025-02-27 06:00:00,4.0,2.96,2.48
SHF-013977,EMP-0480,SIT-0004,Attended,2025-09-14 08:00:00,2025-09-14 12:00:00,4.0,2.96,2.8
SHF-001240,EMP-0429,SIT-0008,Attended,2025-03-17 15:00:00,2025-03-17 19:00:00,4.0,3.8,3.28
SHF-009893,EMP-0457,SIT-0003,Attended,2025-08-06 07:00:00,2025-08-06 12:00:00,5.0,4.25,3.15
SHF-010980,EMP-0372,SIT-0009,Attended,2025-07-27 15:00:00,2025-07-27 23:00:00,8.0,7.2,5.6
SHF-005101,EMP-0179,SIT-0008,Attended,2025-12-16 14:00:00,2025-12-16 19:00:00,5.0,3.25,3.75
SHF-005458,EMP-0132,SIT-0004,Attended,2025-07-05 17:00:00,2025-07-05 21:00:00,4.0,2.72,2.72
SHF-018498,EMP-0368,SIT-0002,Attended,2025-01-14 13:00:00,2025-01-14 18:00:00,5.0,4.25,3.3000000000000003
SHF-019699,EMP-0402,SIT-0006,Attended,2025-10-01 22:00:00,2025-10-02 02:00:00,4.0,2.92,3.32
SHF-002849,EMP-0112,SIT-0007,Attended,2025-03-10 20:00:00,2025-03-10 23:00:00,3.0,2.8499999999999996,2.55
SHF-002158,EMP-0055,SIT-0003,Attended,2025-01-16 09:00:00,2025-01-16 13:00:00,4.0,3.48,3.68
SHF-002775,EMP-0248,SIT-0009,Attended,2025-04-14 08:00:00,2025-04-14 16:00:00,8.0,5.52,7.68
SHF-006490,EMP-0473,SIT-0003,Missed,2025-07-31 17:00:00,2025-08-01 00:00:00,7.0,4.34,5.81
SHF-007244,EMP-0077,SIT-0003,Missed,2025-02-01 23:00:00,2025-02-02 03:00:00,4.0,2.88,3.8
SHF-002004,EMP-0384,SIT-0007,Attended,2025-06-25 18:00:00,2025-06-25 21:00:00,3.0,2.55,2.0999999999999996
SHF-012610,EMP-0183,SIT-0008,Unplanned,2025-03-22 00:00:00,2025-03-22 07:00:00,7.0,5.04,4.34
SHF-000258,EMP-0095,SIT-0004,Attended,2025-12-31 07:00:00,2025-12-31 11:00:00,4.0,3.0,2.44
SHF-003214,EMP-0496,SIT-0003,Missed,2025-05-03 17:00:00,2025-05-03 20:00:00,3.0,2.46,2.2199999999999998
SHF-012905,EMP-0433,SIT-0008,Attended,2025-10-29 10:00:00,2025-10-29 18:00:00,8.0,7.04,4.88
SHF-018235,EMP-0104,SIT-0005,Unplanned,2025-12-14 14:00:00,2025-12-14 19:00:00,5.0,3.65,3.4499999999999997
SHF-017007,EMP-0278,SIT-0003,Attended,2025-07-07 10:00:00,2025-07-07 18:00:00,8.0,5.76,7.52
SHF-009497,EMP-0277,SIT-0008,Attended,2025-02-10 23:00:00,2025-02-11 05:00:00,6.0,3.9000000000000004,4.199999999999999
SHF-014698,EMP-0106,SIT-0002,Attended,2025-05-19 21:00:00,2025-05-20 02:00:00,5.0,4.75,3.85
SHF-016012,EMP-0170,SIT-0009,Attended,2025-05-09 00:00:00,2025-05-09 08:00:00,8.0,5.76,6.0
SHF-019166,EMP-0235,SIT-0004,Attended,2025-12-02 13:00:00,2025-12-02 18:00:00,5.0,4.55,3.05
SHF-007119,EMP-0369,SIT-0008,Attended,2025-03-09 12:00:00,2025-03-09 15:00:00,3.0,2.43,2.0100000000000002
SHF-013863,EMP-0315,SIT-0007,Attended,2025-10-06 01:00:00,2025-10-06 07:00:00,6.0,4.32,4.199999999999999
SHF-002742,EMP-0372,SIT-0004,Attended,2025-02-14 23:00:00,2025-02-15 03:00:00,4.0,3.72,3.68
SHF-012070,EMP-0396,SIT-0008,Missed,2025-11-04 19:00:00,2025-11-05 02:00:00,7.0,6.510000000000001,5.109999999999999
SHF-007214,EMP-0187,SIT-0004,Attended,2025-04-04 17:00:00,2025-04-04 20:00:00,3.0,2.2199999999999998,2.34
SHF-008550,EMP-0420,SIT-0002,Attended,2025-04-23 07:00:00,2025-04-23 15:00:00,8.0,5.36,6.64
SHF-019177,EMP-0392,SIT-0001,Attended,2025-02-20 00:00:00,2025-02-20 05:00:00,5.0,3.05,4.1
SHF-005459,EMP-0372,SIT-0009,Attended,2025-01-26 13:00:00,2025-01-26 17:00:00,4.0,3.48,2.4
SHF-014131,EMP-0356,SIT-0007,Attended,2025-02-19 12:00:00,2025-02-19 19:00:00,7.0,6.02,4.83
SHF-006290,EMP-0306,SIT-0009,Missed,2025-11-16 07:00:00,2025-11-16 13:00:00,6.0,3.9000000000000004,5.16
SHF-011748,EMP-0433,SIT-0008,Attended,2025-01-11 17:00:00,2025-01-12 01:00:00,8.0,4.88,6.4
SHF-003769,EMP-0095,SIT-0010,Attended,2025-07-06 00:00:00,2025-07-06 04:00:00,4.0,3.72,3.32
SHF-002093,EMP-0474,SIT-0008,Attended,2025-10-27 04:00:00,2025-10-27 07:00:00,3.0,1.7999999999999998,2.46
SHF-000906,EMP-0139,SIT-0008,Unplanned,2025-02-22 23:00:00,2025-02-23 02:00:00,3.0,1.83,2.82
SHF-017230,EMP-0461,SIT-0005,Attended,2025-06-09 10:00:00,2025-06-09 14:00:00,4.0,3.52,2.84
SHF-014799,EMP-0108,SIT-0005,Missed,2025-11-20 13:00:00,2025-11-20 19:00:00,6.0,5.22,4.26
SHF-006609,EMP-0197,SIT-0007,Missed,2025-11-08 22:00:00,2025-11-09 06:00:00,8.0,4.88,4.8
SHF-019736,EMP-0354,SIT-0010,Unplanned,2025-01-23 11:00:00,2025-01-23 16:00:00,5.0,4.4,4.4
SHF-016289,EMP-0245,SIT-0003,Attended,2025-11-29 01:00:00,2025-11-29 08:00:00,7.0,5.67,6.16
SHF-013041,EMP-0425,SIT-0002,Attended,2025-12-31 20:00:00,2026-01-01 02:00:00,6.0,4.92,4.08
SHF-019723,EMP-0445,SIT-0002,Attended,2025-03-23 00:00:00,2025-03-23 07:00:00,7.0,5.6000000000000005,6.72
SHF-006791,EMP-0136,SIT-0002,Unplanned,2025-10-27 15:00:00,2025-10-27 21:00:00,6.0,3.84,4.5
SHF-001380,EMP-0469,SIT-0008,Unplanned,2025-09-10 23:00:00,2025-09-11 04:00:00,5.0,4.35,3.4499999999999997
SHF-007075,EMP-0106,SIT-0001,Attended,2025-07-09 22:00:00,2025-07-10 04:00:00,6.0,5.58,4.199999999999999
SHF-019875,EMP-0072,SIT-0002,Unplanned,2025-11-03 09:00:00,2025-11-03 12:00:00,3.0,2.7600000000000002,1.98
SHF-003429,EMP-0271,SIT-0010,Unplanned,2025-10-04 22:00:00,2025-10-05 02:00:00,4.0,3.32,2.96
SHF-006488,EMP-0495,SIT-0010,Unplanned,2025-05-07 08:00:00,2025-05-07 13:00:00,5.0,3.4000000000000004,3.75
SHF-015022,EMP-0125,SIT-0006,Unplanned,2025-08-17 19:00:00,2025-08-18 03:00:00,8.0,4.88,7.28
SHF-012388,EMP-0070,SIT-0003,Attended,2025-01-15 19:00:00,2025-01-16 00:00:00,5.0,3.5999999999999996,3.9000000000000004
SHF-011851,EMP-0152,SIT-0008,Attended,2025-02-12 19:00:00,2025-02-13 02:00:00,7.0,6.16,7.0
SHF-017905,EMP-0021,SIT-0009,Unplanned,2025-01-29 06:00:00,2025-01-29 14:00:00,8.0,6.64,7.6
SHF-004959,EMP-0208,SIT-0007,Attended,2025-07-04 07:00:00,2025-07-04 15:00:00,8.0,7.28,5.52
SHF-003433,EMP-0254,SIT-0009,Attended,2025-12-29 13:00:00,2025-12-29 17:00:00,4.0,2.52,3.64
SHF-019538,EMP-0357,SIT-0007,Attended,2025-12-03 06:00:00,2025-12-03 09:00:00,3.0,1.7999999999999998,2.37
SHF-015988,EMP-0102,SIT-0007,Missed,2025-10-22 21:00:00,2025-10-23 01:00:00,4.0,3.36,2.52
SHF-004863,EMP-0053,SIT-0010,Attended,2025-03-15 21:00:00,2025-03-16 01:00:00,4.0,2.76,3.2
SHF-018479,EMP-0110,SIT-0001,Missed,2025-12-31 22:00:00,2026-01-01 05:00:00,7.0,6.44,4.760000000000001
SHF-013301,EMP-0355,SIT-0009,Attended,2025-09-19 06:00:00,2025-09-19 12:00:00,6.0,4.5600000000000005,5.1
SHF-013869,EMP-0220,SIT-0001,Attended,2025-06-17 02:00:00,2025-06-17 06:00:00,4.0,3.24,3.16
SHF-017080,EMP-0016,SIT-0003,Missed,2025-09-03 06:00:00,2025-09-03 14:00:00,8.0,7.6,7.04
SHF-016234,EMP-0323,SIT-0004,Unplanned,2025-02-05 18:00:00,2025-02-06 01:00:00,7.0,6.6499999999999995,5.390000000000001
SHF-010567,EMP-0460,SIT-0009,Attended,2025-10-17 01:00:00,2025-10-17 09:00:00,8.0,7.44,7.12
SHF-016333,EMP-0475,SIT-0010,Attended,2025-07-10 13:00:00,2025-07-10 16:00:00,3.0,2.13,2.4899999999999998
SHF-016340,EMP-0228,SIT-0001,Missed,2025-03-30 04:00:00,2025-03-30 11:00:00,7.0,6.37,7.0
SHF-006619,EMP-0146,SIT-0009,Attended,2025-02-03 14:00:00,2025-02-03 18:00:00,4.0,3.52,3.0
SHF-017787,EMP-0401,SIT-0007,Attended,2025-02-22 03:00:00,2025-02-22 06:00:00,3.0,2.58,2.9699999999999998
SHF-019874,EMP-0072,SIT-0008,Attended,2025-02-13 11:00:00,2025-02-13 17:00:00,6.0,5.58,3.66
SHF-000319,EMP-0129,SIT-0009,Attended,2025-01-23 09:00:00,2025-01-23 14:00:00,5.0,3.95,4.85
SHF-011149,EMP-0066,SIT-0005,Attended,2025-03-29 00:00:00,2025-03-29 07:00:00,7.0,5.390000000000001,4.62
SHF-010429,EMP-0179,SIT-0009,Attended,2025-10-29 00:00:00,2025-10-29 06:00:00,6.0,3.7199999999999998,4.92
SHF-010546,EMP-0401,SIT-0004,Attended,2025-10-09 01:00:00,2025-10-09 04:00:00,3.0,2.25,2.7600000000000002
SHF-001163,EMP-0407,SIT-0010,Attended,2025-10-01 10:00:00,2025-10-01 14:00:00,4.0,2.76,3.64
SHF-017207,EMP-0427,SIT-0006,Missed,2025-05-17 03:00:00,2025-05-17 11:00:00,8.0,6.96,7.36
SHF-004862,EMP-0192,SIT-0008,Missed,2025-07-19 03:00:00,2025-07-19 10:00:00,7.0,5.32,6.58
