InvoiceId,InvoiceDate,DueDate,PaymentTerms,PaymentDate,PaymentStatus,ClientId,OreType,OreGrade,QuantityTonnes,UnitPrice,InvoiceAmount,CurrencyCode
INV-015300,2025-02-11,2025-03-28,45D,2025-03-01,Paid,CLI-0003,Gold,Medium,106,55,5830,USD
INV-001634,2025-09-16,2025-10-16,30D,2025-10-17,Paid,CLI-0001,Silver,Low,425,52,22100,GBP
INV-013604,2025-04-16,2025-05-31,45D,2025-05-06,Paid,CLI-0001,Coal,Medium,70,55,3850,EUR
INV-006161,2025-02-27,2025-04-13,45D,,Unpaid,CLI-0002,Iron,Low,838,92,77096,CAD
INV-017976,2025-10-29,2025-11-28,30D,,Unpaid,CLI-0004,Iron,Low,707,97,68579,CAD
INV-002736,2025-02-24,2025-04-10,45D,,Overdue,CLI-0003,Coal,High,856,53,45368,EUR
INV-004277,2025-05-25,2025-06-24,30D,,Overdue,CLI-0002,Coal,High,421,60,25260,EUR
INV-000483,2025-04-04,2025-05-19,45D,,Unpaid,CLI-0002,Coal,High,95,55,5225,CAD
INV-013167,2025-04-27,2025-06-11,45D,2025-06-10,Paid,CLI-0001,Coal,Low,677,94,63638,CAD
INV-013681,2025-03-20,2025-05-04,45D,,Unpaid,CLI-0003,Iron,Medium,378,67,25326,CAD
INV-010361,2025-02-24,2025-03-26,30D,,Overdue,CLI-0019,Coal,High,714,50,35700,CAD
INV-000112,2025-05-20,2025-06-19,30D,,Unpaid,CLI-0012,Silver,High,311,57,17727,CAD
INV-006997,2025-07-04,2025-08-18,45D,,Unpaid,CLI-0004,Iron,Low,460,99,45540,GBP
INV-000469,2025-09-24,2025-11-08,45D,,Overdue,CLI-0004,Gold,Low,665,69,45885,USD
INV-000078,2025-02-23,2025-03-25,30D,2025-03-17,Paid,CLI-0004,Iron,Low,331,87,28797,EUR
INV-017313,2025-08-10,2025-09-24,45D,2025-09-05,Paid,CLI-0001,Gold,High,423,92,38916,GBP
INV-003205,2025-05-03,2025-06-02,30D,,Overdue,CLI-0002,Coal,Low,526,87,45762,USD
INV-006241,2025-03-06,2025-04-05,30D,,Overdue,CLI-0001,Gold,Medium,898,80,71840,EUR
INV-003897,2025-09-04,2025-10-04,30D,2025-10-02,Paid,CLI-0002,Iron,High,727,61,44347,CAD
INV-006505,2025-10-29,2025-11-28,30D,2025-12-18,Paid,CLI-0003,Coal,Medium,694,66,45804,USD
INV-009910,2025-08-11,2025-09-10,30D,,Unpaid,CLI-0017,Copper,Medium,16,63,1008,AUD
INV-009175,2025-08-28,2025-10-12,45D,2025-09-10,Paid,CLI-0004,Manganese,Medium,548,62,33976,CAD
INV-005972,2025-10-27,2025-11-26,30D,2025-10-30,Paid,CLI-0001,Copper,Medium,940,91,85540,AUD
INV-003283,2025-02-08,2025-03-25,45D,,Overdue,CLI-0012,Copper,High,411,81,33291,CAD
INV-015585,2025-03-17,2025-05-01,45D,,Overdue,CLI-0017,Gold,Low,518,51,26418,AUD
INV-012999,2025-05-11,2025-06-25,45D,2025-05-29,Paid,CLI-0004,Coal,High,72,93,6696,EUR
INV-002666,2025-08-18,2025-09-17,30D,2025-08-25,Paid,CLI-0001,Coal,Low,500,86,43000,AUD
INV-000716,2025-02-17,2025-03-19,30D,2025-03-28,Paid,CLI-0002,Coal,Medium,115,96,11040,USD
INV-009002,2025-01-05,2025-02-04,30D,2025-01-16,Paid,CLI-0004,Coal,Medium,474,94,44556,USD
INV-014844,2025-01-19,2025-02-18,30D,,Unpaid,CLI-0003,Coal,High,562,55,30910,USD
INV-003794,2025-03-24,2025-05-08,45D,,Unpaid,CLI-0004,Iron,High,508,78,39624,CAD
INV-008405,2025-05-26,2025-06-25,30D,,Unpaid,CLI-0002,Iron,Low,886,53,46958,CAD
INV-004372,2025-07-07,2025-08-21,45D,,Unpaid,CLI-0004,Nickel,Medium,191,86,16426,USD
INV-017068,2025-09-13,2025-10-28,45D,,Overdue,CLI-0003,Coal,High,493,86,42398,EUR
INV-011373,2025-08-05,2025-09-19,45D,,Unpaid,CLI-0003,Coal,Medium,394,53,20882,AUD
INV-003772,2025-07-01,2025-08-15,45D,,Overdue,CLI-0001,Coal,High,777,57,44289,USD
INV-005061,2025-07-04,2025-08-18,45D,,Overdue,CLI-0008,Gold,High,230,59,13570,EUR
INV-009123,2025-03-11,2025-04-10,30D,2025-04-04,Paid,CLI-0009,Gold,Low,974,54,52596,EUR
INV-000609,2025-04-13,2025-05-28,45D,,Overdue,CLI-0002,Coal,Low,50,86,4300,AUD
INV-001387,2025-10-14,2025-11-28,45D,,Overdue,CLI-0002,Silver,Medium,12,58,696,GBP
INV-001333,2025-05-16,2025-06-15,30D,,Overdue,CLI-0004,Iron,Low,21,96,2016,CAD
INV-006742,2025-04-14,2025-05-29,45D,,Unpaid,CLI-0002,Coal,Medium,194,58,11252,CAD
INV-008509,2025-06-15,2025-07-15,30D,2025-07-23,Paid,CLI-0003,Coal,High,117,96,11232,CAD
INV-018297,2025-08-12,2025-09-26,45D,,Overdue,CLI-0004,Diamond,Low,607,63,38241,CAD
INV-010313,2025-10-19,2025-12-03,45D,2025-11-25,Paid,CLI-0002,Copper,Medium,110,50,5500,AUD
INV-012023,2025-04-05,2025-05-20,45D,,Overdue,CLI-0002,Coal,Medium,937,83,77771,GBP
INV-019771,2025-01-14,2025-02-28,45D,,Unpaid,CLI-0002,Coal,Medium,14,97,1358,EUR
INV-001377,2025-01-21,2025-02-20,30D,2025-01-21,Paid,CLI-0004,Coal,Low,451,79,35629,AUD
INV-016204,2025-09-07,2025-10-22,45D,,Unpaid,CLI-0003,Coal,High,591,58,34278,GBP
INV-015030,2025-10-26,2025-12-10,45D,,Unpaid,CLI-0003,Gold,High,288,67,19296,USD
INV-014269,2025-08-21,2025-10-05,45D,,Unpaid,CLI-0003,Coal,Low,545,97,52865,CAD
INV-012205,2025-04-21,2025-05-21,30D,,Unpaid,CLI-0003,Coal,High,631,65,41015,AUD
INV-017627,2025-05-13,2025-06-27,45D,,Unpaid,CLI-0003,Coal,High,49,93,4557,USD
INV-005843,2025-10-06,2025-11-05,30D,2025-11-01,Paid,CLI-0020,Gold,High,953,64,60992,AUD
INV-006811,2025-02-16,2025-03-18,30D,2025-03-20,Paid,CLI-0003,Coal,Low,479,91,43589,CAD
INV-012307,2025-04-07,2025-05-22,45D,,Overdue,CLI-0001,Copper,Medium,337,80,26960,AUD
INV-019239,2025-01-11,2025-02-25,45D,,Overdue,CLI-0002,Coal,Low,914,63,57582,GBP
INV-009537,2025-09-27,2025-11-11,45D,,Overdue,CLI-0002,Gold,Medium,334,50,16700,GBP
INV-000292,2025-04-04,2025-05-04,30D,2025-05-22,Paid,CLI-0001,Gold,Medium,935,56,52360,EUR
INV-004537,2025-07-05,2025-08-04,30D,,Unpaid,CLI-0001,Coal,Low,148,91,13468,EUR
INV-004949,2025-08-14,2025-09-13,30D,,Unpaid,CLI-0002,Gold,High,336,81,27216,AUD
INV-008893,2025-01-04,2025-02-03,30D,,Overdue,CLI-0002,Coal,Medium,800,88,70400,CAD
INV-010926,2025-08-12,2025-09-26,45D,,Unpaid,CLI-0001,Nickel,High,820,67,54940,GBP
INV-011060,2025-10-16,2025-11-30,45D,,Unpaid,CLI-0001,Iron,High,648,50,32400,EUR
INV-012033,2025-05-06,2025-06-20,45D,2025-06-22,Paid,CLI-0002,Coal,High,506,69,34914,AUD
INV-003071,2025-07-29,2025-09-12,45D,2025-08-16,Paid,CLI-0002,Coal,High,962,92,88504,USD
INV-011084,2025-08-12,2025-09-11,30D,2025-09-22,Paid,CLI-0004,Coal,Low,376,94,35344,AUD
INV-001169,2025-01-09,2025-02-08,30D,2025-01-30,Paid,CLI-0017,Coal,High,989,80,79120,EUR
INV-001351,2025-03-23,2025-04-22,30D,,Overdue,CLI-0003,Coal,Low,366,57,20862,AUD
INV-008835,2025-04-29,2025-05-29,30D,2025-06-16,Paid,CLI-0001,Coal,High,868,67,58156,CAD
INV-005370,2025-08-25,2025-10-09,45D,,Unpaid,CLI-0004,Iron,Low,436,74,32264,AUD
INV-004897,2025-04-14,2025-05-14,30D,2025-05-15,Paid,CLI-0003,Coal,Medium,245,52,12740,AUD
INV-019119,2025-02-28,2025-04-14,45D,2025-03-31,Paid,CLI-0002,Coal,Medium,816,76,62016,GBP
INV-009488,2025-10-11,2025-11-25,45D,,Unpaid,CLI-0003,Iron,Medium,638,75,47850,EUR
INV-011827,2025-02-01,2025-03-18,45D,2025-03-23,Paid,CLI-0002,Coal,Medium,360,67,24120,USD
INV-012937,2025-07-24,2025-09-07,45D,2025-08-08,Paid,CLI-0002,Coal,Low,427,52,22204,AUD
INV-017973,2025-07-05,2025-08-04,30D,,Overdue,CLI-0004,Coal,Medium,967,79,76393,USD
INV-004249,2025-04-28,2025-06-12,45D,,Overdue,CLI-0002,Iron,High,77,68,5236,AUD
INV-009615,2025-06-18,2025-08-02,45D,2025-07-26,Paid,CLI-0001,Copper,Low,675,95,64125,AUD
INV-003765,2025-10-09,2025-11-23,45D,,Unpaid,CLI-0013,Coal,Medium,58,97,5626,CAD
INV-015666,2025-08-01,2025-08-31,30D,,Overdue,CLI-0002,Coal,Medium,722,59,42598,AUD
INV-007855,2025-03-08,2025-04-07,30D,,Unpaid,CLI-0001,Iron,Medium,840,99,83160,CAD
INV-001582,2025-02-24,2025-04-10,45D,,Overdue,CLI-0001,Coal,Low,427,94,40138,GBP
INV-010089,2025-07-17,2025-08-16,30D,,Unpaid,CLI-0008,Coal,Low,788,60,47280,GBP
INV-005885,2025-10-12,2025-11-26,45D,2025-12-01,Paid,CLI-0017,Coal,Low,297,91,27027,AUD
INV-017140,2025-04-24,2025-06-08,45D,,Overdue,CLI-0019,Coal,Low,949,90,85410,EUR
INV-002323,2025-04-30,2025-06-14,45D,2025-06-09,Paid,CLI-0001,Coal,Medium,816,91,74256,AUD
INV-009918,2025-08-18,2025-09-17,30D,,Unpaid,CLI-0001,Gold,Low,500,80,40000,EUR
INV-013212,2025-08-19,2025-10-03,45D,,Unpaid,CLI-0003,Coal,Medium,998,99,98802,GBP
INV-010765,2025-04-02,2025-05-02,30D,2025-05-09,Paid,CLI-0002,Coal,Medium,15,51,765,CAD
INV-009806,2025-04-09,2025-05-24,45D,2025-05-19,Paid,CLI-0003,Coal,Low,447,90,40230,USD
INV-013590,2025-04-23,2025-05-23,30D,,Unpaid,CLI-0003,Coal,High,131,81,10611,USD
INV-003561,2025-03-23,2025-05-07,45D,2025-04-26,Paid,CLI-0003,Iron,Low,389,81,31509,GBP
INV-003258,2025-05-06,2025-06-05,30D,,Unpaid,CLI-0006,Nickel,High,713,80,57040,GBP
INV-018378,2025-02-25,2025-03-27,30D,,Overdue,CLI-0003,Coal,Low,391,91,35581,EUR
INV-015768,2025-03-05,2025-04-04,30D,,Unpaid,CLI-0002,Gold,High,249,97,24153,GBP
INV-015533,2025-04-04,2025-05-19,45D,2025-04-08,Paid,CLI-0001,Coal,Low,243,85,20655,EUR
INV-011046,2025-01-20,2025-02-19,30D,,Unpaid,CLI-0003,Coal,Medium,415,90,37350,USD
INV-011261,2025-08-26,2025-09-25,30D,2025-10-01,Paid,CLI-0002,Coal,Low,840,75,63000,CAD
INV-004074,2025-08-16,2025-09-30,45D,,Overdue,CLI-0003,Silver,Medium,732,69,50508,EUR
INV-015699,2025-09-30,2025-11-14,45D,,Overdue,CLI-0001,Coal,Medium,932,78,72696,GBP
INV-003802,2025-02-26,2025-03-28,30D,2025-03-15,Paid,CLI-0001,Iron,High,231,67,15477,CAD
INV-016310,2025-10-24,2025-11-23,30D,2025-12-09,Paid,CLI-0002,Coal,Low,35,78,2730,AUD
INV-013977,2025-02-20,2025-04-06,45D,,Overdue,CLI-0002,Coal,Medium,414,56,23184,AUD
INV-001240,2025-05-07,2025-06-21,45D,,Unpaid,CLI-0001,Iron,Low,412,68,28016,USD
INV-009893,2025-07-20,2025-09-03,45D,,Overdue,CLI-0004,Iron,High,133,56,7448,AUD
INV-010980,2025-06-13,2025-07-28,45D,,Overdue,CLI-0004,Gold,Medium,562,57,32034,CAD
INV-005101,2025-05-01,2025-06-15,45D,2025-06-03,Paid,CLI-0001,Gold,Medium,503,74,37222,AUD
INV-005458,2025-10-20,2025-12-04,45D,2025-10-24,Paid,CLI-0002,Iron,High,61,93,5673,GBP
INV-018498,2025-09-29,2025-11-13,45D,2025-10-01,Paid,CLI-0010,Gold,Medium,466,81,37746,GBP
INV-019699,2025-08-05,2025-09-04,30D,,Overdue,CLI-0003,Silver,Medium,514,52,26728,EUR
INV-002849,2025-01-05,2025-02-04,30D,2025-01-24,Paid,CLI-0002,Coal,Low,798,54,43092,AUD
INV-002158,2025-06-30,2025-08-14,45D,2025-07-19,Paid,CLI-0002,Gold,Low,981,92,90252,GBP
INV-002775,2025-03-21,2025-05-05,45D,2025-03-24,Paid,CLI-0002,Nickel,Low,413,68,28084,EUR
INV-006490,2025-02-28,2025-03-30,30D,,Overdue,CLI-0003,Iron,High,452,62,28024,USD
INV-007244,2025-06-24,2025-08-08,45D,2025-06-28,Paid,CLI-0016,Coal,High,717,56,40152,CAD
INV-002004,2025-01-13,2025-02-12,30D,,Overdue,CLI-0004,Coal,Medium,528,83,43824,EUR
INV-012610,2025-09-24,2025-11-08,45D,,Unpaid,CLI-0002,Iron,Medium,293,100,29300,CAD
INV-000258,2025-02-02,2025-03-19,45D,2025-03-16,Paid,CLI-0003,Coal,Medium,711,72,51192,CAD
INV-003214,2025-10-08,2025-11-07,30D,2025-11-06,Paid,CLI-0013,Coal,High,679,92,62468,EUR
INV-012905,2025-03-09,2025-04-23,45D,,Overdue,CLI-0012,Coal,High,398,69,27462,AUD
INV-018235,2025-03-21,2025-05-05,45D,,Overdue,CLI-0002,Gold,High,939,74,69486,CAD
INV-017007,2025-10-12,2025-11-26,45D,2025-10-18,Paid,CLI-0003,Coal,High,994,97,96418,CAD
INV-009497,2025-05-19,2025-07-03,45D,,Unpaid,CLI-0002,Coal,Low,760,67,50920,USD
INV-014698,2025-02-22,2025-04-08,45D,2025-04-05,Paid,CLI-0002,Copper,Low,710,81,57510,EUR
INV-016012,2025-07-07,2025-08-21,45D,,Unpaid,CLI-0002,Coal,Medium,540,85,45900,USD
INV-019166,2025-07-27,2025-08-26,30D,2025-08-29,Paid,CLI-0002,Gold,Medium,731,89,65059,GBP
INV-007119,2025-02-01,2025-03-18,45D,2025-03-09,Paid,CLI-0002,Gold,Medium,733,86,63038,USD
INV-013863,2025-08-02,2025-09-16,45D,2025-08-09,Paid,CLI-0006,Iron,Low,984,69,67896,EUR
INV-002742,2025-04-19,2025-06-03,45D,2025-05-20,Paid,CLI-0003,Nickel,Low,265,66,17490,USD
INV-012070,2025-08-30,2025-10-14,45D,2025-10-16,Paid,CLI-0013,Iron,High,727,85,61795,AUD
INV-007214,2025-08-10,2025-09-24,45D,,Overdue,CLI-0002,Coal,High,152,57,8664,CAD
INV-008550,2025-09-22,2025-10-22,30D,,Overdue,CLI-0004,Gold,High,245,57,13965,AUD
INV-019177,2025-04-19,2025-05-19,30D,,Overdue,CLI-0003,Coal,Medium,875,95,83125,EUR
INV-005459,2025-04-15,2025-05-15,30D,2025-04-20,Paid,CLI-0003,Coal,Low,833,86,71638,AUD
INV-014131,2025-10-28,2025-11-27,30D,2025-12-17,Paid,CLI-0001,Silver,Low,192,97,18624,USD
INV-006290,2025-05-20,2025-06-19,30D,2025-07-07,Paid,CLI-0003,Coal,High,449,65,29185,AUD
INV-011748,2025-01-05,2025-02-04,30D,,Unpaid,CLI-0014,Iron,High,615,64,39360,GBP
INV-003769,2025-10-15,2025-11-14,30D,,Unpaid,CLI-0003,Coal,Medium,575,52,29900,AUD
INV-002093,2025-09-17,2025-10-17,30D,,Unpaid,CLI-0003,Iron,Low,20,86,1720,GBP
INV-000906,2025-05-05,2025-06-04,30D,2025-05-25,Paid,CLI-0002,Coal,Medium,430,93,39990,EUR
INV-017230,2025-04-26,2025-06-10,45D,,Overdue,CLI-0001,Coal,Low,909,92,83628,GBP
INV-014799,2025-07-10,2025-08-09,30D,,Overdue,CLI-0003,Coal,Low,254,67,17018,CAD
INV-006609,2025-05-31,2025-06-30,30D,,Overdue,CLI-0002,Coal,High,967,91,87997,CAD
INV-019736,2025-05-30,2025-07-14,45D,2025-07-07,Paid,CLI-0002,Copper,High,801,58,46458,GBP
INV-016289,2025-08-01,2025-09-15,45D,,Overdue,CLI-0003,Coal,Low,213,87,18531,EUR
INV-013041,2025-06-25,2025-07-25,30D,,Overdue,CLI-0001,Coal,High,660,94,62040,CAD
INV-019723,2025-03-24,2025-05-08,45D,,Unpaid,CLI-0002,Silver,Low,114,83,9462,EUR
INV-006791,2025-05-04,2025-06-18,45D,2025-06-17,Paid,CLI-0004,Coal,High,826,100,82600,GBP
INV-001380,2025-10-27,2025-12-11,45D,,Overdue,CLI-0003,Coal,Medium,698,84,58632,EUR
INV-007075,2025-01-21,2025-02-20,30D,2025-02-23,Paid,CLI-0003,Coal,Low,205,95,19475,AUD
INV-019875,2025-05-07,2025-06-06,30D,,Unpaid,CLI-0002,Coal,High,985,77,75845,CAD
INV-003429,2025-05-07,2025-06-21,45D,,Overdue,CLI-0002,Coal,Low,811,57,46227,USD
INV-006488,2025-10-19,2025-11-18,30D,,Unpaid,CLI-0002,Gold,Low,391,51,19941,USD
INV-015022,2025-08-27,2025-09-26,30D,,Unpaid,CLI-0013,Coal,High,137,51,6987,USD
INV-012388,2025-01-10,2025-02-09,30D,,Unpaid,CLI-0003,Coal,Medium,275,86,23650,AUD
INV-011851,2025-06-23,2025-07-23,30D,,Overdue,CLI-0003,Coal,Medium,266,78,20748,AUD
INV-017905,2025-05-19,2025-06-18,30D,,Overdue,CLI-0015,Coal,Low,444,88,39072,GBP
INV-004959,2025-10-19,2025-11-18,30D,2025-10-25,Paid,CLI-0001,Coal,Medium,340,59,20060,AUD
INV-003433,2025-01-11,2025-02-25,45D,,Overdue,CLI-0005,Copper,High,340,65,22100,USD
INV-019538,2025-02-19,2025-04-05,45D,,Unpaid,CLI-0003,Copper,High,428,98,41944,EUR
INV-015988,2025-06-02,2025-07-17,45D,,Overdue,CLI-0002,Coal,Low,735,66,48510,GBP
INV-004863,2025-01-14,2025-02-13,30D,,Unpaid,CLI-0003,Manganese,Low,254,88,22352,AUD
INV-018479,2025-06-18,2025-08-02,45D,,Overdue,CLI-0002,Coal,Low,165,67,11055,USD
INV-013301,2025-01-26,2025-02-25,30D,2025-02-21,Paid,CLI-0001,Coal,High,748,77,57596,CAD
INV-013869,2025-07-02,2025-08-01,30D,,Unpaid,CLI-0018,Coal,High,854,95,81130,AUD
INV-017080,2025-10-03,2025-11-02,30D,,Unpaid,CLI-0004,Coal,Low,393,71,27903,CAD
INV-016234,2025-08-12,2025-09-26,45D,2025-10-01,Paid,CLI-0003,Coal,Low,651,82,53382,CAD
INV-010567,2025-08-08,2025-09-22,45D,,Unpaid,CLI-0003,Iron,Medium,591,50,29550,EUR
INV-016333,2025-05-22,2025-06-21,30D,2025-07-06,Paid,CLI-0003,Coal,Medium,958,65,62270,EUR
INV-016340,2025-05-11,2025-06-10,30D,,Unpaid,CLI-0001,Coal,Medium,726,73,52998,USD
INV-006619,2025-01-09,2025-02-23,45D,2025-02-22,Paid,CLI-0001,Coal,High,428,75,32100,GBP
INV-017787,2025-06-21,2025-08-05,45D,2025-07-26,Paid,CLI-0002,Coal,Medium,612,61,37332,AUD
INV-019874,2025-10-15,2025-11-29,45D,,Overdue,CLI-0002,Nickel,Medium,621,88,54648,USD
INV-000319,2025-01-26,2025-03-12,45D,2025-02-05,Paid,CLI-0004,Coal,Medium,22,78,1716,CAD
INV-011149,2025-10-10,2025-11-09,30D,,Unpaid,CLI-0002,Coal,Low,469,74,34706,AUD
INV-010429,2025-02-28,2025-03-30,30D,,Unpaid,CLI-0007,Nickel,Medium,914,53,48442,AUD
INV-010546,2025-08-18,2025-09-17,30D,,Unpaid,CLI-0002,Coal,Medium,99,76,7524,EUR
INV-001163,2025-01-28,2025-03-14,45D,,Overdue,CLI-0001,Iron,Medium,543,77,41811,CAD
INV-017207,2025-02-01,2025-03-18,45D,2025-03-20,Paid,CLI-0001,Gold,Medium,625,97,60625,EUR
INV-004862,2025-03-06,2025-04-05,30D,,Overdue,CLI-0003,Coal,Low,583,93,54219,CAD
INV-008418,2025-03-01,2025-04-15,45D,2025-04-07,Paid,CLI-0012,Diamond,Low,186,92,17112,GBP
INV-005109,2025-04-24,2025-05-24,30D,,Overdue,CLI-0004,Nickel,Medium,815,79,64385,CAD
INV-012420,2025-06-05,2025-07-20,45D,2025-07-18,Paid,CLI-0002,Coal,High,762,84,64008,AUD
INV-019103,2025-04-05,2025-05-20,45D,,Unpaid,CLI-0011,Gold,High,884,100,88400,USD
INV-009647,2025-07-16,2025-08-30,45D,2025-08-25,Paid,CLI-0003,Coal,Medium,826,54,44604,AUD
INV-015416,2025-05-29,2025-07-13,45D,,Overdue,CLI-0004,Coal,Medium,796,61,48556,AUD
INV-002175,2025-04-02,2025-05-02,30D,2025-04-06,Paid,CLI-0004,Iron,Low,824,54,44496,GBP
INV-002774,2025-10-27,2025-11-26,30D,,Unpaid,CLI-0002,Coal,High,411,57,23427,CAD
INV-016926,2025-04-10,2025-05-10,30D,2025-04-13,Paid,CLI-0016,Coal,Low,776,55,42680,CAD
INV-001292,2025-01-11,2025-02-10,30D,,Overdue,CLI-0002,Coal,Low,206,96,19776,USD
INV-019567,2025-05-26,2025-07-10,45D,,Overdue,CLI-0003,Coal,Medium,578,81,46818,GBP
INV-007376,2025-03-23,2025-04-22,30D,,Overdue,CLI-0004,Coal,Medium,785,89,69865,EUR
INV-019748,2025-03-09,2025-04-23,45D,,Unpaid,CLI-0002,Nickel,Medium,620,93,57660,USD
INV-001332,2025-08-09,2025-09-08,30D,2025-08-27,Paid,CLI-0013,Coal,High,485,64,31040,GBP
INV-009846,2025-03-31,2025-05-15,45D,,Overdue,CLI-0004,Gold,Medium,593,83,49219,CAD
INV-000501,2025-09-01,2025-10-16,45D,,Unpaid,CLI-0003,Silver,Medium,684,54,36936,USD
INV-014700,2025-03-30,2025-05-14,45D,,Overdue,CLI-0003,Iron,Medium,29,92,2668,GBP
INV-010833,2025-01-16,2025-02-15,30D,2025-01-24,Paid,CLI-0004,Gold,Low,449,70,31430,AUD
INV-005266,2025-02-16,2025-03-18,30D,,Unpaid,CLI-0002,Coal,Medium,742,78,57876,CAD
INV-004877,2025-10-03,2025-11-17,45D,2025-10-03,Paid,CLI-0003,Coal,High,505,76,38380,GBP
INV-015098,2025-06-23,2025-08-07,45D,,Overdue,CLI-0002,Gold,Medium,781,95,74195,EUR
INV-012168,2025-02-02,2025-03-04,30D,2025-02-06,Paid,CLI-0002,Iron,Low,391,54,21114,USD
INV-016548,2025-01-02,2025-02-01,30D,,Unpaid,CLI-0004,Coal,Low,178,75,13350,USD
INV-012525,2025-09-13,2025-10-28,45D,,Unpaid,CLI-0002,Manganese,Low,644,54,34776,AUD
INV-017361,2025-03-17,2025-05-01,45D,2025-03-31,Paid,CLI-0002,Gold,High,461,79,36419,EUR
INV-016464,2025-02-19,2025-03-21,30D,2025-04-02,Paid,CLI-0004,Coal,Medium,112,65,7280,EUR
INV-001102,2025-01-04,2025-02-18,45D,,Overdue,CLI-0017,Gold,Medium,639,66,42174,GBP
INV-019872,2025-07-31,2025-08-30,30D,,Unpaid,CLI-0016,Coal,Medium,431,97,41807,USD
INV-002971,2025-09-04,2025-10-19,45D,,Unpaid,CLI-0018,Diamond,Medium,205,100,20500,CAD
INV-016974,2025-08-05,2025-09-04,30D,2025-08-28,Paid,CLI-0004,Iron,Low,115,60,6900,AUD
INV-002503,2025-03-20,2025-04-19,30D,2025-04-02,Paid,CLI-0002,Coal,Medium,812,80,64960,AUD
INV-013972,2025-07-13,2025-08-12,30D,,Unpaid,CLI-0002,Gold,High,747,60,44820,CAD
INV-006754,2025-01-19,2025-02-18,30D,2025-01-29,Paid,CLI-0003,Gold,Low,414,71,29394,EUR
INV-009492,2025-02-27,2025-03-29,30D,,Overdue,CLI-0002,Coal,High,401,81,32481,USD
INV-017545,2025-08-05,2025-09-19,45D,,Unpaid,CLI-0001,Iron,Medium,145,87,12615,GBP
INV-013692,2025-08-14,2025-09-13,30D,2025-09-16,Paid,CLI-0004,Coal,Medium,536,60,32160,GBP
INV-015802,2025-01-30,2025-03-16,45D,2025-02-17,Paid,CLI-0004,Iron,Low,365,82,29930,AUD
INV-012733,2025-08-12,2025-09-26,45D,2025-08-27,Paid,CLI-0001,Copper,Low,726,74,53724,USD
INV-019215,2025-06-07,2025-07-07,30D,2025-07-21,Paid,CLI-0004,Coal,High,312,68,21216,CAD
INV-007654,2025-05-08,2025-06-22,45D,,Overdue,CLI-0001,Coal,Low,114,97,11058,USD
INV-000672,2025-05-07,2025-06-06,30D,,Unpaid,CLI-0002,Coal,High,304,53,16112,EUR
INV-000008,2025-09-16,2025-10-16,30D,,Overdue,CLI-0001,Copper,High,731,71,51901,CAD
INV-005963,2025-06-25,2025-08-09,45D,,Unpaid,CLI-0009,Gold,Low,346,94,32524,EUR
INV-009911,2025-09-29,2025-10-29,30D,,Overdue,CLI-0004,Gold,Low,136,57,7752,GBP
INV-016609,2025-04-30,2025-06-14,45D,2025-05-05,Paid,CLI-0001,Nickel,Medium,559,77,43043,EUR
INV-018687,2025-09-25,2025-11-09,45D,2025-10-15,Paid,CLI-0003,Coal,Medium,93,100,9300,CAD
INV-008339,2025-06-05,2025-07-05,30D,2025-06-11,Paid,CLI-0020,Coal,High,566,64,36224,USD
INV-010902,2025-04-30,2025-06-14,45D,,Overdue,CLI-0008,Silver,Medium,310,64,19840,USD
INV-002151,2025-06-22,2025-08-06,45D,,Unpaid,CLI-0002,Coal,Low,744,71,52824,EUR
INV-016172,2025-03-08,2025-04-07,30D,2025-03-25,Paid,CLI-0009,Coal,Low,892,58,51736,GBP
INV-008586,2025-03-24,2025-05-08,45D,,Overdue,CLI-0003,Coal,Medium,835,99,82665,USD
INV-009923,2025-02-14,2025-03-31,45D,2025-02-20,Paid,CLI-0002,Iron,High,810,71,57510,EUR
INV-013372,2025-04-17,2025-06-01,45D,,Unpaid,CLI-0020,Coal,Low,422,74,31228,AUD
INV-012589,2025-05-12,2025-06-11,30D,,Overdue,CLI-0011,Coal,Low,439,84,36876,GBP
INV-012573,2025-01-15,2025-03-01,45D,2025-02-28,Paid,CLI-0004,Coal,High,135,93,12555,GBP
INV-019963,2025-01-01,2025-02-15,45D,,Unpaid,CLI-0002,Copper,High,769,64,49216,AUD
INV-005368,2025-02-20,2025-03-22,30D,,Overdue,CLI-0002,Coal,High,307,58,17806,USD
INV-004173,2025-06-02,2025-07-02,30D,,Overdue,CLI-0018,Coal,Low,832,57,47424,CAD
INV-007830,2025-01-03,2025-02-17,45D,,Unpaid,CLI-0014,Coal,Low,938,91,85358,AUD
INV-009408,2025-04-06,2025-05-21,45D,,Unpaid,CLI-0002,Coal,Low,479,95,45505,CAD
INV-010946,2025-05-17,2025-06-16,30D,,Unpaid,CLI-0004,Coal,Low,656,67,43952,USD
INV-001820,2025-02-03,2025-03-05,30D,,Unpaid,CLI-0004,Coal,High,74,73,5402,USD
INV-001178,2025-02-07,2025-03-24,45D,,Overdue,CLI-0001,Copper,Low,81,80,6480,GBP
INV-015773,2025-01-31,2025-03-17,45D,,Overdue,CLI-0004,Coal,High,450,68,30600,EUR
INV-013693,2025-04-19,2025-06-03,45D,2025-06-06,Paid,CLI-0004,Gold,Low,321,85,27285,USD
INV-004618,2025-05-02,2025-06-16,45D,,Unpaid,CLI-0001,Coal,Low,912,56,51072,CAD
