Date,Year,YearLabel,YearLabelShort,QuarterNumber,QuarterLabel,QuarterLabelShort,QuarterYearLabel,MonthNumber,MonthName,MonthNameShort,MonthYearLabel,WeekStart,WeekStartLabel,WeekStartNumber,WeekEnd,WeekEndLabel,WeekEndNumber,DayOfYearNumber,DayOfMonthNumber,WeekdayNumberMonSun,WeekdayNumberSunMon,DateLabel,WeekdayName,WeekdayNameShort,FinYear,FinYearLabel,FinYearLabelShort,FinQuarterNumber,FinQuarterLabel,FinQuarterLabelShort,FinQuarterYearLabel,FinMonthNumber,QuarterKey,MonthKey,WeekStartKey,WeekEndKey,DateKey,FinQuarterKey,FinMonthKey,IsCurrentYear,IsCurrentMonth,IsCurrentWeek,IsCurrentFinYear,IsWeekend,IsToday,IsTomorrow,IsYesterday
2014-08-01 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",8,"August","Aug","Aug-14",2014-07-28 00:00:00.000,"28-Jul-14",31,2014-08-03 00:00:00.000,"3-Aug-14",31,213,1,5,6,"1-Aug-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",2,"201403","201408","20140728","20140803","20140801","201501","201502","N","N","N","Y","N","N","N","N"
2014-08-08 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",8,"August","Aug","Aug-14",2014-08-04 00:00:00.000,"4-Aug-14",32,2014-08-10 00:00:00.000,"10-Aug-14",32,220,8,5,6,"8-Aug-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",2,"201403","201408","20140804","20140810","20140808","201501","201502","N","N","N","Y","N","N","N","N"
2014-08-15 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",8,"August","Aug","Aug-14",2014-08-11 00:00:00.000,"11-Aug-14",33,2014-08-17 00:00:00.000,"17-Aug-14",33,227,15,5,6,"15-Aug-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",2,"201403","201408","20140811","20140817","20140815","201501","201502","N","N","N","Y","N","N","N","N"
2014-08-22 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",8,"August","Aug","Aug-14",2014-08-18 00:00:00.000,"18-Aug-14",34,2014-08-24 00:00:00.000,"24-Aug-14",34,234,22,5,6,"22-Aug-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",2,"201403","201408","20140818","20140824","20140822","201501","201502","N","N","N","Y","N","N","N","N"
2014-08-29 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",8,"August","Aug","Aug-14",2014-08-25 00:00:00.000,"25-Aug-14",35,2014-08-31 00:00:00.000,"31-Aug-14",35,241,29,5,6,"29-Aug-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",2,"201403","201408","20140825","20140831","20140829","201501","201502","N","N","N","Y","N","N","N","N"
2014-09-05 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",9,"September","Sep","Sep-14",2014-09-01 00:00:00.000,"1-Sep-14",36,2014-09-07 00:00:00.000,"7-Sep-14",36,248,5,5,6,"5-Sep-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",3,"201403","201409","20140901","20140907","20140905","201501","201503","N","N","N","Y","N","N","N","N"
2014-09-12 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",9,"September","Sep","Sep-14",2014-09-08 00:00:00.000,"8-Sep-14",37,2014-09-14 00:00:00.000,"14-Sep-14",37,255,12,5,6,"12-Sep-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",3,"201403","201409","20140908","20140914","20140912","201501","201503","N","N","N","Y","N","N","N","N"
2014-09-19 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",9,"September","Sep","Sep-14",2014-09-15 00:00:00.000,"15-Sep-14",38,2014-09-21 00:00:00.000,"21-Sep-14",38,262,19,5,6,"19-Sep-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",3,"201403","201409","20140915","20140921","20140919","201501","201503","N","N","N","Y","N","N","N","N"
2014-09-26 00:00:00.000,2014,"CY 2014","CY 14",3,"Quarter 3","Q3","Q3, CY 14",9,"September","Sep","Sep-14",2014-09-22 00:00:00.000,"22-Sep-14",39,2014-09-28 00:00:00.000,"28-Sep-14",39,269,26,5,6,"26-Sep-14","Friday","Fri",2015,"FY 2015","FY 15",1,"Quarter 1","Q1","Q1, FY 15",3,"201403","201409","20140922","20140928","20140926","201501","201503","N","N","N","Y","N","N","N","N"
2015-07-03 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",7,"July","Jul","Jul-15",2015-06-29 00:00:00.000,"29-Jun-15",27,2015-07-05 00:00:00.000,"5-Jul-15",27,184,3,5,6,"3-Jul-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",1,"201503","201507","20150629","20150705","20150703","201601","201601","N","N","N","Y","N","N","N","N"
2015-07-10 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",7,"July","Jul","Jul-15",2015-07-06 00:00:00.000,"6-Jul-15",28,2015-07-12 00:00:00.000,"12-Jul-15",28,191,10,5,6,"10-Jul-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",1,"201503","201507","20150706","20150712","20150710","201601","201601","N","N","N","Y","N","N","N","N"
2015-07-17 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",7,"July","Jul","Jul-15",2015-07-13 00:00:00.000,"13-Jul-15",29,2015-07-19 00:00:00.000,"19-Jul-15",29,198,17,5,6,"17-Jul-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",1,"201503","201507","20150713","20150719","20150717","201601","201601","N","N","N","Y","N","N","N","N"
2015-07-24 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",7,"July","Jul","Jul-15",2015-07-20 00:00:00.000,"20-Jul-15",30,2015-07-26 00:00:00.000,"26-Jul-15",30,205,24,5,6,"24-Jul-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",1,"201503","201507","20150720","20150726","20150724","201601","201601","N","N","N","Y","N","N","N","N"
2015-07-31 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",7,"July","Jul","Jul-15",2015-07-27 00:00:00.000,"27-Jul-15",31,2015-08-02 00:00:00.000,"2-Aug-15",31,212,31,5,6,"31-Jul-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",1,"201503","201507","20150727","20150802","20150731","201601","201601","N","N","N","Y","N","N","N","N"
2015-08-07 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",8,"August","Aug","Aug-15",2015-08-03 00:00:00.000,"3-Aug-15",32,2015-08-09 00:00:00.000,"9-Aug-15",32,219,7,5,6,"7-Aug-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",2,"201503","201508","20150803","20150809","20150807","201601","201602","N","N","N","Y","N","N","N","N"
2015-08-14 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",8,"August","Aug","Aug-15",2015-08-10 00:00:00.000,"10-Aug-15",33,2015-08-16 00:00:00.000,"16-Aug-15",33,226,14,5,6,"14-Aug-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",2,"201503","201508","20150810","20150816","20150814","201601","201602","N","N","N","Y","N","N","N","N"
2015-08-21 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",8,"August","Aug","Aug-15",2015-08-17 00:00:00.000,"17-Aug-15",34,2015-08-23 00:00:00.000,"23-Aug-15",34,233,21,5,6,"21-Aug-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",2,"201503","201508","20150817","20150823","20150821","201601","201602","N","N","N","Y","N","N","N","N"
2015-08-28 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",8,"August","Aug","Aug-15",2015-08-24 00:00:00.000,"24-Aug-15",35,2015-08-30 00:00:00.000,"30-Aug-15",35,240,28,5,6,"28-Aug-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",2,"201503","201508","20150824","20150830","20150828","201601","201602","N","N","N","Y","N","N","N","N"
2015-09-04 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",9,"September","Sep","Sep-15",2015-08-31 00:00:00.000,"31-Aug-15",36,2015-09-06 00:00:00.000,"6-Sep-15",36,247,4,5,6,"4-Sep-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",3,"201503","201509","20150831","20150906","20150904","201601","201603","N","N","N","Y","N","N","N","N"
2015-09-11 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",9,"September","Sep","Sep-15",2015-09-07 00:00:00.000,"7-Sep-15",37,2015-09-13 00:00:00.000,"13-Sep-15",37,254,11,5,6,"11-Sep-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",3,"201503","201509","20150907","20150913","20150911","201601","201603","N","N","N","Y","N","N","N","N"
2015-09-18 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",9,"September","Sep","Sep-15",2015-09-14 00:00:00.000,"14-Sep-15",38,2015-09-20 00:00:00.000,"20-Sep-15",38,261,18,5,6,"18-Sep-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",3,"201503","201509","20150914","20150920","20150918","201601","201603","N","N","N","Y","N","N","N","N"
2015-09-25 00:00:00.000,2015,"CY 2015","CY 15",3,"Quarter 3","Q3","Q3, CY 15",9,"September","Sep","Sep-15",2015-09-21 00:00:00.000,"21-Sep-15",39,2015-09-27 00:00:00.000,"27-Sep-15",39,268,25,5,6,"25-Sep-15","Friday","Fri",2016,"FY 2016","FY 16",1,"Quarter 1","Q1","Q1, FY 16",3,"201503","201509","20150921","20150927","20150925","201601","201603","N","N","N","Y","N","N","N","N"
2016-07-01 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",7,"July","Jul","Jul-16",2016-06-27 00:00:00.000,"27-Jun-16",27,2016-07-03 00:00:00.000,"3-Jul-16",27,183,1,5,6,"1-Jul-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",1,"201603","201607","20160627","20160703","20160701","201701","201701","N","N","N","Y","N","N","N","N"
2016-07-08 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",7,"July","Jul","Jul-16",2016-07-04 00:00:00.000,"4-Jul-16",28,2016-07-10 00:00:00.000,"10-Jul-16",28,190,8,5,6,"8-Jul-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",1,"201603","201607","20160704","20160710","20160708","201701","201701","N","N","N","Y","N","N","N","N"
2016-07-15 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",7,"July","Jul","Jul-16",2016-07-11 00:00:00.000,"11-Jul-16",29,2016-07-17 00:00:00.000,"17-Jul-16",29,197,15,5,6,"15-Jul-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",1,"201603","201607","20160711","20160717","20160715","201701","201701","N","N","N","Y","N","N","N","N"
2016-07-22 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",7,"July","Jul","Jul-16",2016-07-18 00:00:00.000,"18-Jul-16",30,2016-07-24 00:00:00.000,"24-Jul-16",30,204,22,5,6,"22-Jul-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",1,"201603","201607","20160718","20160724","20160722","201701","201701","N","N","N","Y","N","N","N","N"
2016-07-29 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",7,"July","Jul","Jul-16",2016-07-25 00:00:00.000,"25-Jul-16",31,2016-07-31 00:00:00.000,"31-Jul-16",31,211,29,5,6,"29-Jul-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",1,"201603","201607","20160725","20160731","20160729","201701","201701","N","N","N","Y","N","N","N","N"
2016-08-05 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",8,"August","Aug","Aug-16",2016-08-01 00:00:00.000,"1-Aug-16",32,2016-08-07 00:00:00.000,"7-Aug-16",32,218,5,5,6,"5-Aug-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",2,"201603","201608","20160801","20160807","20160805","201701","201702","N","N","N","Y","N","N","N","N"
2016-08-12 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",8,"August","Aug","Aug-16",2016-08-08 00:00:00.000,"8-Aug-16",33,2016-08-14 00:00:00.000,"14-Aug-16",33,225,12,5,6,"12-Aug-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",2,"201603","201608","20160808","20160814","20160812","201701","201702","N","N","N","Y","N","N","N","N"
2016-08-19 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",8,"August","Aug","Aug-16",2016-08-15 00:00:00.000,"15-Aug-16",34,2016-08-21 00:00:00.000,"21-Aug-16",34,232,19,5,6,"19-Aug-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",2,"201603","201608","20160815","20160821","20160819","201701","201702","N","N","N","Y","N","N","N","N"
2016-08-26 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",8,"August","Aug","Aug-16",2016-08-22 00:00:00.000,"22-Aug-16",35,2016-08-28 00:00:00.000,"28-Aug-16",35,239,26,5,6,"26-Aug-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",2,"201603","201608","20160822","20160828","20160826","201701","201702","N","N","N","Y","N","N","N","N"
2016-09-02 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",9,"September","Sep","Sep-16",2016-08-29 00:00:00.000,"29-Aug-16",36,2016-09-04 00:00:00.000,"4-Sep-16",36,246,2,5,6,"2-Sep-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",3,"201603","201609","20160829","20160904","20160902","201701","201703","N","N","N","Y","N","N","N","N"
2016-09-09 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",9,"September","Sep","Sep-16",2016-09-05 00:00:00.000,"5-Sep-16",37,2016-09-11 00:00:00.000,"11-Sep-16",37,253,9,5,6,"9-Sep-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",3,"201603","201609","20160905","20160911","20160909","201701","201703","N","N","N","Y","N","N","N","N"
2016-09-16 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",9,"September","Sep","Sep-16",2016-09-12 00:00:00.000,"12-Sep-16",38,2016-09-18 00:00:00.000,"18-Sep-16",38,260,16,5,6,"16-Sep-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",3,"201603","201609","20160912","20160918","20160916","201701","201703","N","N","N","Y","N","N","N","N"
2016-09-23 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",9,"September","Sep","Sep-16",2016-09-19 00:00:00.000,"19-Sep-16",39,2016-09-25 00:00:00.000,"25-Sep-16",39,267,23,5,6,"23-Sep-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",3,"201603","201609","20160919","20160925","20160923","201701","201703","N","N","N","Y","N","N","N","N"
2016-09-30 00:00:00.000,2016,"CY 2016","CY 16",3,"Quarter 3","Q3","Q3, CY 16",9,"September","Sep","Sep-16",2016-09-26 00:00:00.000,"26-Sep-16",40,2016-10-02 00:00:00.000,"2-Oct-16",40,274,30,5,6,"30-Sep-16","Friday","Fri",2017,"FY 2017","FY 17",1,"Quarter 1","Q1","Q1, FY 17",3,"201603","201609","20160926","20161002","20160930","201701","201703","N","N","N","Y","N","N","N","N"
2017-07-07 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",7,"July","Jul","Jul-17",2017-07-03 00:00:00.000,"3-Jul-17",28,2017-07-09 00:00:00.000,"9-Jul-17",28,188,7,5,6,"7-Jul-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",1,"201703","201707","20170703","20170709","20170707","201801","201801","N","N","N","Y","N","N","N","N"
2017-07-14 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",7,"July","Jul","Jul-17",2017-07-10 00:00:00.000,"10-Jul-17",29,2017-07-16 00:00:00.000,"16-Jul-17",29,195,14,5,6,"14-Jul-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",1,"201703","201707","20170710","20170716","20170714","201801","201801","N","N","N","Y","N","N","N","N"
2017-07-21 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",7,"July","Jul","Jul-17",2017-07-17 00:00:00.000,"17-Jul-17",30,2017-07-23 00:00:00.000,"23-Jul-17",30,202,21,5,6,"21-Jul-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",1,"201703","201707","20170717","20170723","20170721","201801","201801","N","N","N","Y","N","N","N","N"
2017-07-28 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",7,"July","Jul","Jul-17",2017-07-24 00:00:00.000,"24-Jul-17",31,2017-07-30 00:00:00.000,"30-Jul-17",31,209,28,5,6,"28-Jul-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",1,"201703","201707","20170724","20170730","20170728","201801","201801","N","N","N","Y","N","N","N","N"
2017-08-04 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",8,"August","Aug","Aug-17",2017-07-31 00:00:00.000,"31-Jul-17",32,2017-08-06 00:00:00.000,"6-Aug-17",32,216,4,5,6,"4-Aug-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",2,"201703","201708","20170731","20170806","20170804","201801","201802","N","N","N","Y","N","N","N","N"
2017-08-11 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",8,"August","Aug","Aug-17",2017-08-07 00:00:00.000,"7-Aug-17",33,2017-08-13 00:00:00.000,"13-Aug-17",33,223,11,5,6,"11-Aug-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",2,"201703","201708","20170807","20170813","20170811","201801","201802","N","N","N","Y","N","N","N","N"
2017-08-18 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",8,"August","Aug","Aug-17",2017-08-14 00:00:00.000,"14-Aug-17",34,2017-08-20 00:00:00.000,"20-Aug-17",34,230,18,5,6,"18-Aug-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",2,"201703","201708","20170814","20170820","20170818","201801","201802","N","N","N","Y","N","N","N","N"
2017-08-25 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",8,"August","Aug","Aug-17",2017-08-21 00:00:00.000,"21-Aug-17",35,2017-08-27 00:00:00.000,"27-Aug-17",35,237,25,5,6,"25-Aug-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",2,"201703","201708","20170821","20170827","20170825","201801","201802","N","N","N","Y","N","N","N","N"
2017-09-01 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",9,"September","Sep","Sep-17",2017-08-28 00:00:00.000,"28-Aug-17",36,2017-09-03 00:00:00.000,"3-Sep-17",36,244,1,5,6,"1-Sep-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",3,"201703","201709","20170828","20170903","20170901","201801","201803","N","N","N","Y","N","N","N","N"
2017-09-08 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",9,"September","Sep","Sep-17",2017-09-04 00:00:00.000,"4-Sep-17",37,2017-09-10 00:00:00.000,"10-Sep-17",37,251,8,5,6,"8-Sep-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",3,"201703","201709","20170904","20170910","20170908","201801","201803","N","N","N","Y","N","N","N","N"
2017-09-15 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",9,"September","Sep","Sep-17",2017-09-11 00:00:00.000,"11-Sep-17",38,2017-09-17 00:00:00.000,"17-Sep-17",38,258,15,5,6,"15-Sep-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",3,"201703","201709","20170911","20170917","20170915","201801","201803","N","N","N","Y","N","N","N","N"
2017-09-22 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",9,"September","Sep","Sep-17",2017-09-18 00:00:00.000,"18-Sep-17",39,2017-09-24 00:00:00.000,"24-Sep-17",39,265,22,5,6,"22-Sep-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",3,"201703","201709","20170918","20170924","20170922","201801","201803","N","N","N","Y","N","N","N","N"
2017-09-29 00:00:00.000,2017,"CY 2017","CY 17",3,"Quarter 3","Q3","Q3, CY 17",9,"September","Sep","Sep-17",2017-09-25 00:00:00.000,"25-Sep-17",40,2017-10-01 00:00:00.000,"1-Oct-17",40,272,29,5,6,"29-Sep-17","Friday","Fri",2018,"FY 2018","FY 18",1,"Quarter 1","Q1","Q1, FY 18",3,"201703","201709","20170925","20171001","20170929","201801","201803","N","N","N","Y","N","N","N","N"
2018-07-06 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",7,"July","Jul","Jul-18",2018-07-02 00:00:00.000,"2-Jul-18",27,2018-07-08 00:00:00.000,"8-Jul-18",27,187,6,5,6,"6-Jul-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",1,"201803","201807","20180702","20180708","20180706","201901","201901","N","N","N","Y","N","N","N","N"
2018-07-13 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",7,"July","Jul","Jul-18",2018-07-09 00:00:00.000,"9-Jul-18",28,2018-07-15 00:00:00.000,"15-Jul-18",28,194,13,5,6,"13-Jul-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",1,"201803","201807","20180709","20180715","20180713","201901","201901","N","N","N","Y","N","N","N","N"
2018-07-20 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",7,"July","Jul","Jul-18",2018-07-16 00:00:00.000,"16-Jul-18",29,2018-07-22 00:00:00.000,"22-Jul-18",29,201,20,5,6,"20-Jul-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",1,"201803","201807","20180716","20180722","20180720","201901","201901","N","N","N","Y","N","N","N","N"
2018-07-27 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",7,"July","Jul","Jul-18",2018-07-23 00:00:00.000,"23-Jul-18",30,2018-07-29 00:00:00.000,"29-Jul-18",30,208,27,5,6,"27-Jul-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",1,"201803","201807","20180723","20180729","20180727","201901","201901","N","N","N","Y","N","N","N","N"
2018-08-03 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",8,"August","Aug","Aug-18",2018-07-30 00:00:00.000,"30-Jul-18",31,2018-08-05 00:00:00.000,"5-Aug-18",31,215,3,5,6,"3-Aug-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",2,"201803","201808","20180730","20180805","20180803","201901","201902","N","N","N","Y","N","N","N","N"
2018-08-10 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",8,"August","Aug","Aug-18",2018-08-06 00:00:00.000,"6-Aug-18",32,2018-08-12 00:00:00.000,"12-Aug-18",32,222,10,5,6,"10-Aug-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",2,"201803","201808","20180806","20180812","20180810","201901","201902","N","N","N","Y","N","N","N","N"
2018-08-17 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",8,"August","Aug","Aug-18",2018-08-13 00:00:00.000,"13-Aug-18",33,2018-08-19 00:00:00.000,"19-Aug-18",33,229,17,5,6,"17-Aug-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",2,"201803","201808","20180813","20180819","20180817","201901","201902","N","N","N","Y","N","N","N","N"
2018-08-24 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",8,"August","Aug","Aug-18",2018-08-20 00:00:00.000,"20-Aug-18",34,2018-08-26 00:00:00.000,"26-Aug-18",34,236,24,5,6,"24-Aug-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",2,"201803","201808","20180820","20180826","20180824","201901","201902","N","N","N","Y","N","N","N","N"
2018-08-31 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",8,"August","Aug","Aug-18",2018-08-27 00:00:00.000,"27-Aug-18",35,2018-09-02 00:00:00.000,"2-Sep-18",35,243,31,5,6,"31-Aug-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",2,"201803","201808","20180827","20180902","20180831","201901","201902","N","N","N","Y","N","N","N","N"
2018-09-07 00:00:00.000,2018,"CY 2018","CY 18",3,"Quarter 3","Q3","Q3, CY 18",9,"September","Sep","Sep-18",2018-09-03 00:00:00.000,"3-Sep-18",36,2018-09-09 00:00:00.000,"9-Sep-18",36,250,7,5,6,"7-Sep-18","Friday","Fri",2019,"FY 2019","FY 19",1,"Quarter 1","Q1","Q1, FY 19",3,"201803","201809","20180903","20180909","20180907","201901","201903","N","N","N","Y","N","N","N","N"
